Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
2022-02-02,2022,2,2,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030529,0.042,9,39,0.216667,0.3,20,3,0.683333,1.0,23,,6.240909,19.6,22,18,37.9604,-122.356811
2022-02-02,2022,2,2,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030529,0.042,9,39,0.216667,0.3,20,3,0.718182,1.1,23,1,6.240909,19.6,22,18,37.9604,-122.356811
2022-02-03,2022,2,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.028,10,26,0.395652,0.7,8,,1.014286,1.3,17,,13.113043,25.3,19,24,37.9604,-122.356811
2022-02-03,2022,2,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.028,10,26,0.395652,0.7,8,,1.056522,1.4,12,1,13.113043,25.3,19,24,37.9604,-122.356811
2022-02-03,2022,2,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.028,10,26,0.370833,0.5,22,6,1.014286,1.3,17,,13.113043,25.3,19,24,37.9604,-122.356811
2022-02-03,2022,2,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.028,10,26,0.370833,0.5,22,6,1.056522,1.4,12,1,13.113043,25.3,19,24,37.9604,-122.356811
2022-02-04,2022,2,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028588,0.041,10,38,0.447826,0.8,8,,1.585714,2.0,17,,14.46087,24.6,7,23,37.9604,-122.356811
2022-02-04,2022,2,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028588,0.041,10,38,0.447826,0.8,8,,1.552174,2.4,10,3,14.46087,24.6,7,23,37.9604,-122.356811
2022-02-04,2022,2,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028588,0.041,10,38,0.458333,0.5,0,6,1.585714,2.0,17,,14.46087,24.6,7,23,37.9604,-122.356811
2022-02-04,2022,2,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028588,0.041,10,38,0.458333,0.5,0,6,1.552174,2.4,10,3,14.46087,24.6,7,23,37.9604,-122.356811
2022-02-05,2022,2,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022059,0.033,10,31,0.482609,0.8,18,,1.285714,2.0,14,,14.591304,31.2,18,29,37.9604,-122.356811
2022-02-05,2022,2,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022059,0.033,10,31,0.482609,0.8,18,,1.291304,2.5,14,3,14.591304,31.2,18,29,37.9604,-122.356811
2022-02-05,2022,2,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022059,0.033,10,31,0.466667,0.6,21,7,1.285714,2.0,14,,14.591304,31.2,18,29,37.9604,-122.356811
2022-02-05,2022,2,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022059,0.033,10,31,0.466667,0.6,21,7,1.291304,2.5,14,3,14.591304,31.2,18,29,37.9604,-122.356811
2022-02-07,2022,2,7,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030118,0.044,9,41,0.4,0.6,19,,1.23125,1.9,10,1,11.50625,27.2,19,25,37.9604,-122.356811
2022-02-07,2022,2,7,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030118,0.044,9,41,0.4,0.6,19,,1.15,1.5,17,,11.50625,27.2,19,25,37.9604,-122.356811
2022-02-07,2022,2,7,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030118,0.044,9,41,0.381818,0.5,23,6,1.23125,1.9,10,1,11.50625,27.2,19,25,37.9604,-122.356811
2022-02-07,2022,2,7,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030118,0.044,9,41,0.381818,0.5,23,6,1.15,1.5,17,,11.50625,27.2,19,25,37.9604,-122.356811
2022-02-08,2022,2,8,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020235,0.03,10,28,0.5,0.8,8,,1.3,2.4,17,,15.365217,27.1,19,25,37.9604,-122.356811
2022-02-08,2022,2,8,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020235,0.03,10,28,0.5,0.8,8,,1.278261,3.6,15,4,15.365217,27.1,19,25,37.9604,-122.356811
2022-02-08,2022,2,8,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020235,0.03,10,28,0.4875,0.6,8,7,1.3,2.4,17,,15.365217,27.1,19,25,37.9604,-122.356811
2022-02-08,2022,2,8,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020235,0.03,10,28,0.4875,0.6,8,7,1.278261,3.6,15,4,15.365217,27.1,19,25,37.9604,-122.356811
2022-02-09,2022,2,9,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.0158,0.018,16,17,0.394444,0.7,18,,1.288889,1.8,3,1,13.077778,27.6,18,25,37.9604,-122.356811
2022-02-09,2022,2,9,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.0158,0.018,16,17,0.394444,0.7,18,,1.275,1.6,5,,13.077778,27.6,18,25,37.9604,-122.356811
2022-02-09,2022,2,9,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.0158,0.018,16,17,0.44375,0.6,0,7,1.288889,1.8,3,1,13.077778,27.6,18,25,37.9604,-122.356811
2022-02-09,2022,2,9,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.0158,0.018,16,17,0.44375,0.6,0,7,1.275,1.6,5,,13.077778,27.6,18,25,37.9604,-122.356811
2022-02-10,2022,2,10,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020294,0.032,9,30,0.381818,0.9,18,,1.266667,1.7,17,,13.372727,37.1,18,35,37.9604,-122.356811
2022-02-10,2022,2,10,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020294,0.032,9,30,0.381818,0.9,18,,1.268182,1.9,15,1,13.372727,37.1,18,35,37.9604,-122.356811
2022-02-10,2022,2,10,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020294,0.032,9,30,0.383333,0.5,21,6,1.266667,1.7,17,,13.372727,37.1,18,35,37.9604,-122.356811
2022-02-10,2022,2,10,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020294,0.032,9,30,0.383333,0.5,21,6,1.268182,1.9,15,1,13.372727,37.1,18,35,37.9604,-122.356811
2022-02-11,2022,2,11,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024706,0.036,10,33,0.4,0.6,18,,1.257143,2.0,14,,13.726087,25.6,19,24,37.9604,-122.356811
2022-02-11,2022,2,11,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024706,0.036,10,33,0.4,0.6,18,,1.23913,2.4,13,3,13.726087,25.6,19,24,37.9604,-122.356811
2022-02-11,2022,2,11,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024706,0.036,10,33,0.404167,0.5,0,6,1.257143,2.0,14,,13.726087,25.6,19,24,37.9604,-122.356811
2022-02-11,2022,2,11,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024706,0.036,10,33,0.404167,0.5,0,6,1.23913,2.4,13,3,13.726087,25.6,19,24,37.9604,-122.356811
2022-02-12,2022,2,12,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032,0.047,10,44,0.413636,0.5,0,,1.216667,1.9,17,,11.045455,18.1,22,17,37.9604,-122.356811
2022-02-12,2022,2,12,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032,0.047,10,44,0.413636,0.5,0,,1.177273,2.0,16,3,11.045455,18.1,22,17,37.9604,-122.356811
2022-02-12,2022,2,12,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032,0.047,10,44,0.416667,0.5,0,6,1.216667,1.9,17,,11.045455,18.1,22,17,37.9604,-122.356811
2022-02-12,2022,2,12,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032,0.047,10,44,0.416667,0.5,0,6,1.177273,2.0,16,3,11.045455,18.1,22,17,37.9604,-122.356811
2022-02-13,2022,2,13,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.033353,0.042,10,39,0.391304,0.6,0,,1.142857,1.6,5,,9.817391,24.4,1,23,37.9604,-122.356811
2022-02-13,2022,2,13,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.033353,0.042,10,39,0.391304,0.6,0,,1.130435,3.0,3,4,9.817391,24.4,1,23,37.9604,-122.356811
2022-02-13,2022,2,13,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.033353,0.042,10,39,0.425,0.5,0,6,1.142857,1.6,5,,9.817391,24.4,1,23,37.9604,-122.356811
2022-02-13,2022,2,13,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.033353,0.042,10,39,0.425,0.5,0,6,1.130435,3.0,3,4,9.817391,24.4,1,23,37.9604,-122.356811
2022-02-14,2022,2,14,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.034294,0.036,10,33,0.304545,0.5,8,,0.683333,0.9,11,,5.454545,9.8,10,8,37.9604,-122.356811
2022-02-14,2022,2,14,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.034294,0.036,10,33,0.304545,0.5,8,,0.668182,1.0,11,1,5.454545,9.8,10,8,37.9604,-122.356811
2022-02-14,2022,2,14,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.034294,0.036,10,33,0.341667,0.4,0,5,0.683333,0.9,11,,5.454545,9.8,10,8,37.9604,-122.356811
2022-02-14,2022,2,14,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.034294,0.036,10,33,0.341667,0.4,0,5,0.668182,1.0,11,1,5.454545,9.8,10,8,37.9604,-122.356811
2022-02-15,2022,2,15,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.031529,0.038,9,35,0.221739,0.5,20,,0.685714,0.7,5,,4.078261,23.4,20,22,37.9604,-122.356811
2022-02-15,2022,2,15,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.031529,0.038,9,35,0.221739,0.5,20,,0.717391,0.8,3,0,4.078261,23.4,20,22,37.9604,-122.356811
2022-02-15,2022,2,15,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.031529,0.038,9,35,0.216667,0.3,20,3,0.685714,0.7,5,,4.078261,23.4,20,22,37.9604,-122.356811
2022-02-15,2022,2,15,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.031529,0.038,9,35,0.216667,0.3,20,3,0.717391,0.8,3,0,4.078261,23.4,20,22,37.9604,-122.356811
2022-02-16,2022,2,16,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037588,0.041,16,38,0.231818,0.4,6,,0.666667,0.7,8,,4.268182,14.6,7,13,37.9604,-122.356811
2022-02-16,2022,2,16,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037588,0.041,16,38,0.231818,0.4,6,,0.690909,0.8,8,0,4.268182,14.6,7,13,37.9604,-122.356811
2022-02-16,2022,2,16,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037588,0.041,16,38,0.254167,0.3,0,3,0.666667,0.7,8,,4.268182,14.6,7,13,37.9604,-122.356811
2022-02-16,2022,2,16,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037588,0.041,16,38,0.254167,0.3,0,3,0.690909,0.8,8,0,4.268182,14.6,7,13,37.9604,-122.356811
2022-02-17,2022,2,17,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024176,0.036,9,33,0.295652,0.5,19,,0.971429,1.5,11,,8.921739,22.5,20,21,37.9604,-122.356811
2022-02-17,2022,2,17,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024176,0.036,9,33,0.295652,0.5,19,,0.978261,1.8,9,1,8.921739,22.5,20,21,37.9604,-122.356811
2022-02-17,2022,2,17,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024176,0.036,9,33,0.270833,0.4,21,5,0.971429,1.5,11,,8.921739,22.5,20,21,37.9604,-122.356811
2022-02-17,2022,2,17,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024176,0.036,9,33,0.270833,0.4,21,5,0.978261,1.8,9,1,8.921739,22.5,20,21,37.9604,-122.356811
2022-02-18,2022,2,18,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027529,0.038,12,35,0.347826,0.6,8,,1.0,1.5,14,,10.3,20.7,21,19,37.9604,-122.356811
2022-02-18,2022,2,18,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027529,0.038,12,35,0.347826,0.6,8,,1.0,1.7,12,1,10.3,20.7,21,19,37.9604,-122.356811
2022-02-18,2022,2,18,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027529,0.038,12,35,0.354167,0.4,0,5,1.0,1.5,14,,10.3,20.7,21,19,37.9604,-122.356811
2022-02-18,2022,2,18,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027529,0.038,12,35,0.354167,0.4,0,5,1.0,1.7,12,1,10.3,20.7,21,19,37.9604,-122.356811
2022-02-19,2022,2,19,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028235,0.04,10,37,0.426087,0.8,19,,1.771429,4.3,17,,12.226087,30.9,19,28,37.9604,-122.356811
2022-02-19,2022,2,19,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028235,0.04,10,37,0.426087,0.8,19,,1.717391,5.6,17,7,12.226087,30.9,19,28,37.9604,-122.356811
2022-02-19,2022,2,19,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028235,0.04,10,37,0.404167,0.5,21,6,1.771429,4.3,17,,12.226087,30.9,19,28,37.9604,-122.356811
2022-02-19,2022,2,19,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.028235,0.04,10,37,0.404167,0.5,21,6,1.717391,5.6,17,7,12.226087,30.9,19,28,37.9604,-122.356811
2022-02-20,2022,2,20,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.035118,0.038,15,35,0.281818,0.4,8,,0.733333,0.9,11,,2.968182,5.0,12,5,37.9604,-122.356811
2022-02-20,2022,2,20,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.035118,0.038,15,35,0.281818,0.4,8,,0.754545,1.0,9,1,2.968182,5.0,12,5,37.9604,-122.356811
2022-02-20,2022,2,20,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.035118,0.038,15,35,0.325,0.5,0,6,0.733333,0.9,11,,2.968182,5.0,12,5,37.9604,-122.356811
2022-02-20,2022,2,20,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.035118,0.038,15,35,0.325,0.5,0,6,0.754545,1.0,9,1,2.968182,5.0,12,5,37.9604,-122.356811
2022-02-21,2022,2,21,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037,0.038,13,35,0.243478,0.3,3,,0.714286,0.8,14,,2.291304,9.1,4,8,37.9604,-122.356811
2022-02-21,2022,2,21,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037,0.038,13,35,0.243478,0.3,3,,0.734783,0.9,14,0,2.291304,9.1,4,8,37.9604,-122.356811
2022-02-21,2022,2,21,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037,0.038,13,35,0.241667,0.3,5,3,0.714286,0.8,14,,2.291304,9.1,4,8,37.9604,-122.356811
2022-02-21,2022,2,21,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.037,0.038,13,35,0.241667,0.3,5,3,0.734783,0.9,14,0,2.291304,9.1,4,8,37.9604,-122.356811
2022-02-22,2022,2,22,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030235,0.037,10,34,0.282609,0.5,18,,0.9,1.1,11,,4.043478,15.9,20,14,37.9604,-122.356811
2022-02-22,2022,2,22,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030235,0.037,10,34,0.282609,0.5,18,,0.913043,1.2,8,1,4.043478,15.9,20,14,37.9604,-122.356811
2022-02-22,2022,2,22,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030235,0.037,10,34,0.2875,0.3,0,3,0.9,1.1,11,,4.043478,15.9,20,14,37.9604,-122.356811
2022-02-22,2022,2,22,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.030235,0.037,10,34,0.2875,0.3,0,3,0.913043,1.2,8,1,4.043478,15.9,20,14,37.9604,-122.356811
2022-02-23,2022,2,23,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.035,9,32,0.308696,0.6,7,,0.814286,1.0,17,,6.252174,18.9,21,17,37.9604,-122.356811
2022-02-23,2022,2,23,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.035,9,32,0.308696,0.6,7,,0.865217,1.2,16,1,6.252174,18.9,21,17,37.9604,-122.356811
2022-02-23,2022,2,23,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.035,9,32,0.304167,0.4,0,5,0.814286,1.0,17,,6.252174,18.9,21,17,37.9604,-122.356811
2022-02-23,2022,2,23,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.035,9,32,0.304167,0.4,0,5,0.865217,1.2,16,1,6.252174,18.9,21,17,37.9604,-122.356811
2022-02-24,2022,2,24,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022471,0.03,11,28,0.418182,0.7,9,,1.7,3.1,17,,11.172727,21.8,9,20,37.9604,-122.356811
2022-02-24,2022,2,24,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022471,0.03,11,28,0.418182,0.7,9,,1.55,3.6,15,4,11.172727,21.8,9,20,37.9604,-122.356811
2022-02-24,2022,2,24,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022471,0.03,11,28,0.420833,0.5,9,6,1.7,3.1,17,,11.172727,21.8,9,20,37.9604,-122.356811
2022-02-24,2022,2,24,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022471,0.03,11,28,0.420833,0.5,9,6,1.55,3.6,15,4,11.172727,21.8,9,20,37.9604,-122.356811
2022-02-25,2022,2,25,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027471,0.037,11,34,0.352174,0.5,6,,1.542857,2.9,14,,8.630435,16.1,0,15,37.9604,-122.356811
2022-02-25,2022,2,25,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027471,0.037,11,34,0.352174,0.5,6,,1.517391,4.1,12,6,8.630435,16.1,0,15,37.9604,-122.356811
2022-02-25,2022,2,25,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027471,0.037,11,34,0.366667,0.4,0,5,1.542857,2.9,14,,8.630435,16.1,0,15,37.9604,-122.356811
2022-02-25,2022,2,25,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.027471,0.037,11,34,0.366667,0.4,0,5,1.517391,4.1,12,6,8.630435,16.1,0,15,37.9604,-122.356811
2022-02-26,2022,2,26,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.03,12,28,0.431818,0.5,7,,1.516667,2.4,14,,10.886364,16.7,23,15,37.9604,-122.356811
2022-02-26,2022,2,26,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.03,12,28,0.431818,0.5,7,,1.404545,2.6,14,3,10.886364,16.7,23,15,37.9604,-122.356811
2022-02-26,2022,2,26,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.03,12,28,0.408333,0.5,21,6,1.516667,2.4,14,,10.886364,16.7,23,15,37.9604,-122.356811
2022-02-26,2022,2,26,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024235,0.03,12,28,0.408333,0.5,21,6,1.404545,2.6,14,3,10.886364,16.7,23,15,37.9604,-122.356811
2022-02-27,2022,2,27,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032941,0.048,11,44,0.434783,0.8,19,,1.542857,1.9,14,,10.326087,36.4,19,34,37.9604,-122.356811
2022-02-27,2022,2,27,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032941,0.048,11,44,0.434783,0.8,19,,1.513043,2.5,14,3,10.326087,36.4,19,34,37.9604,-122.356811
2022-02-27,2022,2,27,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032941,0.048,11,44,0.429167,0.5,0,6,1.542857,1.9,14,,10.326087,36.4,19,34,37.9604,-122.356811
2022-02-27,2022,2,27,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.032941,0.048,11,44,0.429167,0.5,0,6,1.513043,2.5,14,3,10.326087,36.4,19,34,37.9604,-122.356811
2022-02-28,2022,2,28,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024294,0.039,10,36,0.422727,0.7,7,,1.366667,2.0,14,,11.918182,23.3,6,22,37.9604,-122.356811
2022-02-28,2022,2,28,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024294,0.039,10,36,0.422727,0.7,7,,1.377273,2.4,12,3,11.918182,23.3,6,22,37.9604,-122.356811
2022-02-28,2022,2,28,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024294,0.039,10,36,0.45,0.6,1,7,1.366667,2.0,14,,11.918182,23.3,6,22,37.9604,-122.356811
2022-02-28,2022,2,28,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.024294,0.039,10,36,0.45,0.6,1,7,1.377273,2.4,12,3,11.918182,23.3,6,22,37.9604,-122.356811
2022-03-01,2022,3,1,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.027,9,25,0.452174,0.9,7,,1.028571,1.3,11,,12.352174,26.4,3,25,37.9604,-122.356811
2022-03-01,2022,3,1,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.027,9,25,0.452174,0.9,7,,1.056522,1.5,3,1,12.352174,26.4,3,25,37.9604,-122.356811
2022-03-01,2022,3,1,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.027,9,25,0.458333,0.6,7,7,1.028571,1.3,11,,12.352174,26.4,3,25,37.9604,-122.356811
2022-03-01,2022,3,1,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.016706,0.027,9,25,0.458333,0.6,7,7,1.056522,1.5,3,1,12.352174,26.4,3,25,37.9604,-122.356811
2022-03-02,2022,3,2,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020529,0.024,11,22,0.381818,0.6,5,,0.916667,1.1,11,,8.654545,15.9,5,14,37.9604,-122.356811
2022-03-02,2022,3,2,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020529,0.024,11,22,0.381818,0.6,5,,0.931818,1.7,12,1,8.654545,15.9,5,14,37.9604,-122.356811
2022-03-02,2022,3,2,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020529,0.024,11,22,0.420833,0.5,0,6,0.916667,1.1,11,,8.654545,15.9,5,14,37.9604,-122.356811
2022-03-02,2022,3,2,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.020529,0.024,11,22,0.420833,0.5,0,6,0.931818,1.7,12,1,8.654545,15.9,5,14,37.9604,-122.356811
2022-03-03,2022,3,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.015647,0.022,9,20,0.369565,0.5,6,,0.942857,1.5,5,,8.5,16.2,7,15,37.9604,-122.356811
2022-03-03,2022,3,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.015647,0.022,9,20,0.369565,0.5,6,,0.947826,2.6,3,3,8.5,16.2,7,15,37.9604,-122.356811
2022-03-03,2022,3,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.015647,0.022,9,20,0.3625,0.4,0,5,0.942857,1.5,5,,8.5,16.2,7,15,37.9604,-122.356811
2022-03-03,2022,3,3,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.015647,0.022,9,20,0.3625,0.4,0,5,0.947826,2.6,3,3,8.5,16.2,7,15,37.9604,-122.356811
2022-03-04,2022,3,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.038647,0.044,15,41,0.333333,0.5,0,,0.716667,0.9,20,,3.214286,15.6,0,14,37.9604,-122.356811
2022-03-04,2022,3,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.038647,0.044,15,41,0.333333,0.5,0,,0.742857,1.4,20,1,3.214286,15.6,0,14,37.9604,-122.356811
2022-03-04,2022,3,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.038647,0.044,15,41,0.347619,0.4,0,5,0.716667,0.9,20,,3.214286,15.6,0,14,37.9604,-122.356811
2022-03-04,2022,3,4,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.038647,0.044,15,41,0.347619,0.4,0,5,0.742857,1.4,20,1,3.214286,15.6,0,14,37.9604,-122.356811
2022-03-05,2022,3,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022588,0.036,9,33,0.356522,0.6,20,,0.814286,0.9,8,,4.691304,17.2,20,16,37.9604,-122.356811
2022-03-05,2022,3,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022588,0.036,9,33,0.356522,0.6,20,,0.843478,1.1,12,1,4.691304,17.2,20,16,37.9604,-122.356811
2022-03-05,2022,3,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022588,0.036,9,33,0.316667,0.4,20,5,0.814286,0.9,8,,4.691304,17.2,20,16,37.9604,-122.356811
2022-03-05,2022,3,5,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,0.022588,0.036,9,33,0.316667,0.4,20,5,0.843478,1.1,12,1,4.691304,17.2,20,16,37.9604,-122.356811
